"name","gender","ethnicity","quality","call","city","jobs","experience","honors","volunteer","military","holes","school","email","computer","special","college","minimum","equal","wanted","requirements","reqexp","reqcomm","reqeduc","reqcomp","reqorg","industry"
"Aisha","female","afam","low",FALSE,"chicago",4,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"1",TRUE,"other",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"unknown"
"Anne","female","cauc","high",FALSE,"chicago",6,4,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"1",TRUE,"other",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"unknown"
"Kristen","female","cauc","low",FALSE,"chicago",2,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"1",TRUE,"other",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"unknown"
"Matthew","male","cauc","high",FALSE,"chicago",3,4,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"none",FALSE,"office support",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"trade"
"Tamika","female","afam","high",FALSE,"chicago",3,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"none",FALSE,"office support",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"trade"
"Tanisha","female","afam","high",FALSE,"chicago",4,7,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"1",TRUE,"other",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"unknown"
"Aisha","female","afam","high",FALSE,"chicago",5,5,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"some",FALSE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Allison","female","cauc","high",FALSE,"chicago",4,5,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"some",FALSE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Lakisha","female","afam","low",FALSE,"chicago",2,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"some",FALSE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Sarah","female","cauc","low",FALSE,"chicago",4,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"some",FALSE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Aisha","female","afam","low",FALSE,"chicago",3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"none",FALSE,"manager",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Emily","female","cauc","low",FALSE,"chicago",4,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Keisha","female","afam","high",FALSE,"chicago",6,7,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Kenya","female","afam","low",FALSE,"chicago",4,4,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Laurie","female","cauc","high",FALSE,"chicago",2,5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Sarah","female","cauc","low",FALSE,"chicago",3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"none",FALSE,"manager",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Allison","female","cauc","high",FALSE,"chicago",4,3,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"some",TRUE,"office support",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Emily","female","cauc","low",FALSE,"chicago",4,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"some",TRUE,"office support",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Tamika","female","afam","low",FALSE,"chicago",2,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"some",TRUE,"office support",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Tanisha","female","afam","high",FALSE,"chicago",5,8,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"some",TRUE,"office support",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Carrie","female","cauc","low",FALSE,"chicago",4,5,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"none",TRUE,"secretary",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"health/education/social services"
"Kenya","female","afam","high",FALSE,"chicago",3,4,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"none",TRUE,"secretary",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"health/education/social services"
"Sarah","female","cauc","high",FALSE,"chicago",3,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"none",TRUE,"secretary",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"health/education/social services"
"Tanisha","female","afam","low",FALSE,"chicago",4,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"none",TRUE,"secretary",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"health/education/social services"
"Allison","female","cauc","high",FALSE,"chicago",4,20,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"finance/insurance/real estate"
"Darnell","male","afam","high",FALSE,"chicago",3,6,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"none",TRUE,"manager",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"trade"
"Ebony","female","afam","low",FALSE,"chicago",4,5,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"finance/insurance/real estate"
"Jay","male","cauc","high",FALSE,"chicago",3,4,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"none",TRUE,"manager",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"trade"
"Jill","female","cauc","low",FALSE,"chicago",3,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"finance/insurance/real estate"
"Keisha","female","afam","high",FALSE,"chicago",3,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"finance/insurance/real estate"
"Laurie","female","cauc","low",FALSE,"chicago",3,3,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"manufacturing"
"Sarah","female","cauc","high",FALSE,"chicago",3,5,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"manufacturing"
"Tamika","female","afam","high",FALSE,"chicago",3,16,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"manufacturing"
"Tanisha","female","afam","low",FALSE,"chicago",4,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"manufacturing"
"Aisha","female","afam","high",FALSE,"chicago",5,7,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"none",FALSE,"supervisor",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"unknown"
"Allison","female","cauc","low",FALSE,"chicago",4,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"supervisor",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"unknown"
"Brett","male","cauc","low",FALSE,"chicago",3,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",FALSE,"manager",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"trade"
"Jermaine","male","afam","low",FALSE,"chicago",3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"none",FALSE,"manager",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"trade"
"Jill","female","cauc","high",FALSE,"chicago",3,3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"none",FALSE,"supervisor",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"unknown"
"Keisha","female","afam","low",FALSE,"chicago",4,6,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"supervisor",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"unknown"
"Anne","female","cauc","low",FALSE,"chicago",3,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"2",TRUE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"unknown"
"Latonya","female","afam","high",FALSE,"chicago",4,5,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"2",TRUE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"unknown"
"Laurie","female","cauc","high",FALSE,"chicago",3,3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"2",TRUE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"unknown"
"Tanisha","female","afam","low",FALSE,"chicago",4,6,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"2",TRUE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"unknown"
"Aisha","female","afam","low",FALSE,"chicago",4,6,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"5",TRUE,"supervisor",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"trade"
"Carrie","female","cauc","high",FALSE,"chicago",4,21,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"5",TRUE,"supervisor",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"trade"
"Kristen","female","cauc","low",FALSE,"chicago",4,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"5",TRUE,"supervisor",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"trade"
"Tamika","female","afam","high",FALSE,"chicago",3,3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"5",TRUE,"supervisor",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"trade"
"Brendan","male","cauc","high",FALSE,"chicago",3,6,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"none",FALSE,"other",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Carrie","female","cauc","high",FALSE,"chicago",4,5,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"supervisor",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Lakisha","female","afam","high",FALSE,"chicago",3,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"none",FALSE,"supervisor",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Latonya","female","afam","high",FALSE,"chicago",2,5,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"none",FALSE,"other",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Latoya","female","afam","low",FALSE,"chicago",4,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"supervisor",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Meredith","female","cauc","low",FALSE,"chicago",3,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"supervisor",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Brett","male","cauc","high",FALSE,"chicago",2,3,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"3",TRUE,"office support",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Latonya","female","afam","high",FALSE,"chicago",1,9,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"3",TRUE,"office support",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Anne","female","cauc","high",FALSE,"chicago",4,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"2",FALSE,"manager",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"health/education/social services"
"Emily","female","cauc","low",FALSE,"chicago",4,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"2",FALSE,"manager",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"health/education/social services"
"Latoya","female","afam","low",FALSE,"chicago",4,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"2",FALSE,"manager",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"health/education/social services"
"Tamika","female","afam","high",FALSE,"chicago",5,7,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"2",FALSE,"manager",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"health/education/social services"
"Carrie","female","cauc","high",FALSE,"chicago",4,4,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"none",TRUE,"retail sales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"finance/insurance/real estate"
"Latonya","female","afam","low",FALSE,"chicago",5,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"some",FALSE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Laurie","female","cauc","low",FALSE,"chicago",3,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"some",FALSE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Tremayne","male","afam","high",FALSE,"chicago",5,7,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"none",TRUE,"retail sales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"finance/insurance/real estate"
"Aisha","female","afam","high",FALSE,"chicago",4,5,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"manufacturing"
"Carrie","female","cauc","high",FALSE,"chicago",3,6,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"manufacturing"
"Carrie","female","cauc","high",FALSE,"chicago",5,12,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"none",FALSE,"retail sales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"finance/insurance/real estate"
"Emily","female","cauc","low",FALSE,"chicago",4,9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"manufacturing"
"Jill","female","cauc","low",FALSE,"chicago",2,5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"none",FALSE,"retail sales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"finance/insurance/real estate"
"Kenya","female","afam","high",FALSE,"chicago",2,10,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"none",FALSE,"retail sales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"finance/insurance/real estate"
"Latonya","female","afam","low",FALSE,"chicago",2,15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"manufacturing"
"Tanisha","female","afam","low",FALSE,"chicago",4,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"none",FALSE,"retail sales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"finance/insurance/real estate"
"Allison","female","cauc","low",TRUE,"chicago",1,5,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"none",FALSE,"other",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"business/personal services"
"Carrie","female","cauc","high",FALSE,"chicago",3,10,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"none",FALSE,"other",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"business/personal services"
"Ebony","female","afam","high",FALSE,"chicago",3,9,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"none",FALSE,"other",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"business/personal services"
"Leroy","male","afam","low",TRUE,"chicago",5,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"none",FALSE,"other",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"business/personal services"
"Anne","female","cauc","low",FALSE,"boston",5,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"some",TRUE,"manager",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Anne","female","cauc","high",FALSE,"boston",6,8,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"some",FALSE,"other",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"finance/insurance/real estate"
"Brad","male","cauc","high",FALSE,"boston",6,18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"manager",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Brett","male","cauc","high",FALSE,"boston",4,14,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"2",TRUE,"manager",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Brett","male","cauc","high",FALSE,"boston",6,8,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"other",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Carrie","female","cauc","low",FALSE,"boston",3,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"2",TRUE,"retail sales",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"manufacturing"
"Darnell","male","afam","high",FALSE,"boston",6,18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"2",TRUE,"manager",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Ebony","female","afam","low",FALSE,"boston",4,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"2",TRUE,"manager",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Emily","female","cauc","high",FALSE,"boston",4,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"some",FALSE,"other",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Hakim","male","afam","low",FALSE,"boston",5,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"2",TRUE,"retail sales",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"manufacturing"
"Jamal","male","afam","high",FALSE,"boston",4,14,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"some",TRUE,"manager",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Jamal","male","afam","high",FALSE,"boston",4,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"other",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Jay","male","cauc","low",FALSE,"boston",3,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"some",FALSE,"other",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"finance/insurance/real estate"
"Jay","male","cauc","high",FALSE,"boston",4,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"2",TRUE,"retail sales",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"manufacturing"
"Jermaine","male","afam","low",FALSE,"boston",4,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"some",TRUE,"retail sales",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Kristen","female","cauc","low",FALSE,"boston",5,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"2",TRUE,"manager",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Kristen","female","cauc","low",FALSE,"boston",5,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"none",FALSE,"manager",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Lakisha","female","afam","high",FALSE,"boston",7,5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"2",TRUE,"retail sales",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"manufacturing"
"Latoya","female","afam","low",FALSE,"boston",4,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"manager",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Meredith","female","cauc","low",FALSE,"boston",3,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"some",TRUE,"retail sales",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Meredith","female","cauc","high",FALSE,"boston",6,18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"some",TRUE,"manager",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Neil","male","cauc","low",FALSE,"boston",4,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"other",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Rasheed","male","afam","low",FALSE,"boston",4,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"some",FALSE,"other",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Rasheed","male","afam","high",FALSE,"boston",4,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"some",FALSE,"other",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"finance/insurance/real estate"
"Sarah","female","cauc","low",FALSE,"boston",3,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"some",FALSE,"other",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Sarah","female","cauc","high",FALSE,"boston",4,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"some",TRUE,"retail sales",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Tamika","female","afam","low",FALSE,"boston",3,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"none",FALSE,"other",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Tamika","female","afam","high",FALSE,"boston",6,8,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"some",FALSE,"other",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Tanisha","female","afam","low",FALSE,"boston",4,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"some",FALSE,"other",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"finance/insurance/real estate"
"Tremayne","male","afam","low",FALSE,"boston",4,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"some",TRUE,"manager",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Tremayne","male","afam","high",FALSE,"boston",4,14,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"none",FALSE,"manager",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Tyrone","male","afam","high",FALSE,"boston",6,8,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"some",TRUE,"retail sales",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Allison","female","cauc","high",FALSE,"boston",4,14,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"none",FALSE,"manager",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Jill","female","cauc","low",FALSE,"boston",5,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"none",FALSE,"manager",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Tamika","female","afam","high",FALSE,"boston",6,18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"manager",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Tremayne","male","afam","low",FALSE,"boston",4,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"manager",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Aisha","female","afam","low",FALSE,"boston",5,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"some",TRUE,"retail sales",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"transport/communication"
